binName, varBitrate, varBitrateSpatial, varMV, varMVSpatial, varMvdBits, varMvdBitsSpatial
test/1.bin,0.771,3.090,8.596,55.276,0.046,0.056
test/1.bin,0.652,2.686,9.451,58.450,0.041,0.049
test/1.bin,0.555,2.334,9.513,62.992,0.037,0.046
test/1.bin,0.475,2.020,11.528,67.281,0.032,0.042
test/1.bin,0.407,1.766,12.651,69.388,0.029,0.038
test/1.bin,0.338,1.541,9.950,58.150,0.026,0.034
test/1.bin,0.290,1.325,8.171,56.313,0.022,0.029
test/1.bin,0.252,1.152,9.246,52.029,0.019,0.026
test/1.bin,0.214,1.000,8.757,55.602,0.017,0.024
test/1.bin,0.186,0.867,8.253,52.118,0.014,0.021
test/1.bin,0.157,0.763,8.860,49.739,0.012,0.019
test/1.bin,0.133,0.663,10.296,53.133,0.011,0.016
test/1.bin,0.113,0.573,9.217,51.181,0.009,0.015
test/1.bin,0.098,0.496,9.377,50.962,0.007,0.013
test/1.bin,16.224,23.037,4.141,12.147,0.293,0.204
test/1.bin,14.570,21.109,4.065,11.594,0.287,0.185
test/1.bin,13.077,19.305,4.069,12.010,0.286,0.174
test/1.bin,11.732,17.608,3.935,11.878,0.277,0.166
test/1.bin,10.437,16.072,4.079,12.084,0.274,0.159
test/1.bin,9.200,14.650,4.046,12.686,0.270,0.157
test/1.bin,8.124,13.309,3.924,12.552,0.264,0.149
test/1.bin,7.127,12.031,3.840,12.968,0.259,0.150
test/1.bin,6.245,10.843,3.822,13.044,0.250,0.145
test/1.bin,5.463,9.717,3.791,12.655,0.242,0.142
test/1.bin,4.742,8.733,3.851,13.169,0.225,0.142
test/1.bin,4.237,7.753,3.735,12.955,0.202,0.141
test/1.bin,3.626,6.948,3.703,12.717,0.187,0.135
test/1.bin,3.148,6.181,3.651,12.918,0.169,0.127
test/1.bin,2.692,5.497,3.589,13.306,0.151,0.121
test/1.bin,2.330,4.873,3.725,13.432,0.132,0.111
test/1.bin,1.971,4.333,4.041,13.188,0.117,0.102
test/1.bin,1.681,3.818,3.857,13.519,0.102,0.092
test/1.bin,1.432,3.374,4.281,13.903,0.090,0.084
test/1.bin,1.212,2.967,4.639,14.188,0.079,0.076
test/1.bin,1.025,2.581,4.665,14.465,0.071,0.069
test/1.bin,0.864,2.278,4.818,15.068,0.062,0.061
test/1.bin,0.737,1.993,4.938,15.476,0.057,0.056
test/1.bin,0.628,1.744,5.259,16.425,0.050,0.050
test/1.bin,0.535,1.520,5.401,16.116,0.043,0.046
test/1.bin,0.464,1.332,5.002,16.337,0.037,0.041
test/1.bin,0.386,1.159,4.882,16.206,0.033,0.038
test/1.bin,0.326,1.007,4.775,16.103,0.028,0.034
test/1.bin,0.278,0.880,4.773,16.552,0.024,0.030
test/1.bin,0.236,0.767,4.947,16.771,0.021,0.028
test/1.bin,0.197,0.670,5.433,17.325,0.017,0.023
test/1.bin,0.164,0.581,4.944,17.216,0.015,0.022
test/1.bin,0.138,0.500,5.653,18.706,0.012,0.020
test/1.bin,10.783,27.435,4.686,10.745,0.206,0.230
test/1.bin,9.611,24.775,4.700,10.825,0.202,0.197
test/1.bin,8.520,22.252,4.779,10.850,0.200,0.178
test/1.bin,7.565,20.044,4.790,11.047,0.195,0.170
test/1.bin,6.674,17.972,4.908,11.169,0.190,0.165
test/1.bin,5.863,16.140,4.863,11.483,0.183,0.160
test/1.bin,5.138,14.468,4.947,11.478,0.178,0.156
test/1.bin,4.500,12.924,5.044,11.969,0.174,0.152
test/1.bin,3.915,11.550,5.088,12.152,0.166,0.149
test/1.bin,3.418,10.307,5.087,12.377,0.164,0.149
test/1.bin,2.955,9.190,5.247,12.891,0.152,0.145
test/1.bin,2.625,8.165,5.116,12.705,0.138,0.145
test/1.bin,2.261,7.299,5.098,12.815,0.128,0.137
test/1.bin,1.948,6.507,5.030,12.690,0.118,0.129
test/1.bin,1.682,5.776,5.220,13.311,0.104,0.121
test/1.bin,1.449,5.111,5.268,13.505,0.092,0.112
test/1.bin,1.233,4.542,5.240,13.633,0.082,0.100
test/1.bin,1.061,4.025,5.331,13.680,0.072,0.092
test/1.bin,0.903,3.561,5.466,14.040,0.062,0.080
test/1.bin,0.765,3.142,5.567,14.120,0.055,0.074
test/1.bin,0.651,2.775,5.659,14.909,0.050,0.066
test/1.bin,0.557,2.432,6.145,15.060,0.045,0.058
test/1.bin,0.480,2.144,6.147,15.725,0.039,0.052
test/1.bin,0.413,1.890,5.843,15.815,0.035,0.046
test/1.bin,0.355,1.662,5.721,16.147,0.031,0.041
test/1.bin,0.303,1.476,5.770,16.449,0.028,0.036
test/1.bin,0.261,1.293,5.761,15.618,0.024,0.032
test/1.bin,0.225,1.133,5.704,15.595,0.020,0.028
test/1.bin,0.194,0.993,5.676,15.743,0.017,0.024
test/1.bin,0.167,0.864,5.693,16.354,0.015,0.022
test/1.bin,0.144,0.768,5.758,16.935,0.012,0.019
test/1.bin,0.122,0.670,5.915,17.447,0.010,0.017
test/1.bin,0.105,0.586,5.743,16.689,0.009,0.015
test/1.bin,11.827,28.878,3.425,14.210,0.235,0.240
test/1.bin,10.605,26.130,3.496,14.577,0.231,0.209
test/1.bin,9.467,23.602,3.458,14.856,0.225,0.187
test/1.bin,8.474,21.275,3.645,15.319,0.220,0.164
test/1.bin,7.536,19.213,4.036,15.858,0.215,0.153
test/1.bin,6.592,17.262,4.185,16.694,0.210,0.142
test/1.bin,5.831,15.489,4.421,17.058,0.201,0.136
test/1.bin,5.112,13.859,4.367,17.241,0.192,0.131
test/1.bin,4.465,12.410,4.405,17.197,0.182,0.126
test/1.bin,3.902,11.059,4.567,17.320,0.178,0.126
test/1.bin,3.382,9.895,4.820,18.329,0.162,0.123
test/1.bin,3.007,8.778,4.858,18.619,0.145,0.120
test/1.bin,2.572,7.855,4.769,18.490,0.134,0.114
test/1.bin,2.215,6.984,5.136,18.922,0.120,0.110
test/1.bin,1.890,6.203,5.203,19.790,0.107,0.101
test/1.bin,1.635,5.501,6.048,22.210,0.092,0.093
test/1.bin,1.382,4.874,5.793,21.174,0.080,0.086
test/1.bin,1.170,4.292,6.719,23.060,0.070,0.079
test/1.bin,1.001,3.789,7.442,25.411,0.060,0.069
test/1.bin,0.841,3.318,7.306,25.282,0.054,0.063
test/1.bin,0.714,2.894,7.805,28.105,0.047,0.057
test/1.bin,0.604,2.525,7.566,26.629,0.042,0.050
test/1.bin,0.518,2.199,7.302,26.938,0.038,0.045
test/1.bin,0.438,1.910,7.024,26.898,0.033,0.040
test/1.bin,0.375,1.658,6.774,25.987,0.028,0.036
test/1.bin,0.312,1.442,8.019,27.186,0.025,0.031
test/1.bin,0.270,1.257,6.857,24.585,0.021,0.028
test/1.bin,0.231,1.099,7.264,23.596,0.019,0.026
test/1.bin,0.199,0.959,8.067,26.008,0.016,0.023
test/1.bin,0.169,0.834,6.807,23.718,0.014,0.021
test/1.bin,0.142,0.718,6.313,22.822,0.012,0.019
test/1.bin,0.122,0.627,6.681,24.600,0.010,0.016
test/1.bin,0.102,0.542,6.496,23.247,0.009,0.015
test/1.bin,20.507,27.834,5.254,4.597,0.491,0.265
test/1.bin,18.387,24.987,5.096,4.579,0.478,0.219
test/1.bin,16.487,22.331,5.049,4.626,0.474,0.175
test/1.bin,14.799,19.906,4.938,4.685,0.461,0.145
test/1.bin,13.138,17.771,4.845,4.679,0.451,0.133
test/1.bin,11.495,15.852,4.763,4.716,0.434,0.123
test/1.bin,10.111,14.022,4.766,4.707,0.419,0.120
test/1.bin,8.833,12.352,4.611,4.832,0.396,0.117
test/1.bin,7.680,10.819,4.590,4.945,0.377,0.115
test/1.bin,6.743,9.474,4.464,4.803,0.357,0.118
test/1.bin,5.784,8.301,4.420,5.062,0.325,0.117
test/1.bin,5.200,7.174,4.364,5.125,0.287,0.121
test/1.bin,4.398,6.295,4.265,5.090,0.261,0.118
test/1.bin,3.774,5.506,4.212,4.985,0.229,0.116
test/1.bin,3.191,4.822,4.264,5.547,0.197,0.110
test/1.bin,2.744,4.196,4.103,5.691,0.171,0.102
test/1.bin,2.292,3.663,4.262,5.939,0.148,0.094
test/1.bin,1.924,3.178,4.215,6.756,0.127,0.085
test/1.bin,1.613,2.767,4.271,8.257,0.109,0.076
test/1.bin,1.330,2.405,4.473,8.657,0.095,0.069
test/1.bin,1.113,2.088,4.612,10.327,0.082,0.059
test/1.bin,0.923,1.789,4.739,10.331,0.074,0.053
test/1.bin,0.783,1.559,4.812,9.026,0.064,0.046
test/1.bin,0.651,1.327,4.764,7.310,0.056,0.041
test/1.bin,0.551,1.150,4.802,7.864,0.047,0.036
test/1.bin,0.459,0.998,4.943,7.510,0.041,0.033
test/1.bin,0.394,0.868,4.705,6.621,0.034,0.029
test/1.bin,0.320,0.744,4.557,7.166,0.028,0.025
test/1.bin,0.269,0.657,4.453,6.916,0.024,0.023
test/1.bin,0.224,0.572,4.143,6.810,0.020,0.021
test/1.bin,0.182,0.486,3.974,6.496,0.016,0.018
test/1.bin,0.149,0.420,4.070,7.370,0.014,0.016
test/1.bin,0.118,0.365,4.124,6.921,0.011,0.014
test/1.bin,17.578,27.698,4.636,8.999,0.394,0.240
test/1.bin,15.724,25.213,4.433,9.017,0.388,0.214
test/1.bin,14.046,22.817,4.277,9.007,0.382,0.197
test/1.bin,12.560,20.639,4.214,9.342,0.364,0.183
test/1.bin,11.119,18.671,4.174,9.282,0.361,0.178
test/1.bin,9.804,16.831,4.274,9.487,0.353,0.174
test/1.bin,8.622,15.105,4.009,9.808,0.337,0.170
test/1.bin,7.532,13.562,4.143,9.833,0.325,0.163
test/1.bin,6.584,12.077,4.171,10.011,0.310,0.158
test/1.bin,5.746,10.740,3.900,10.019,0.301,0.156
test/1.bin,4.954,9.568,4.045,10.053,0.277,0.155
test/1.bin,4.396,8.414,4.067,10.584,0.249,0.154
test/1.bin,3.752,7.493,3.934,10.361,0.228,0.148
test/1.bin,3.211,6.602,3.955,10.573,0.203,0.141
test/1.bin,2.736,5.853,3.953,11.021,0.180,0.128
test/1.bin,2.355,5.139,4.024,11.487,0.155,0.117
test/1.bin,1.959,4.503,3.972,11.722,0.134,0.105
test/1.bin,1.658,3.929,4.313,12.474,0.117,0.095
test/1.bin,1.390,3.430,5.024,14.200,0.101,0.086
test/1.bin,1.162,2.957,4.665,14.313,0.088,0.076
test/1.bin,0.980,2.567,5.893,17.031,0.076,0.064
test/1.bin,0.819,2.229,5.369,15.876,0.068,0.058
test/1.bin,0.695,1.903,5.333,16.179,0.060,0.051
test/1.bin,0.573,1.645,5.085,15.403,0.052,0.045
test/1.bin,0.489,1.405,5.025,15.481,0.045,0.040
test/1.bin,0.406,1.206,4.622,14.791,0.039,0.036
test/1.bin,0.349,1.052,4.614,14.313,0.032,0.031
test/1.bin,0.293,0.904,4.348,14.214,0.028,0.028
test/1.bin,0.252,0.790,4.741,14.993,0.024,0.024
test/1.bin,0.213,0.679,4.559,15.291,0.020,0.022
test/1.bin,0.179,0.589,4.646,15.300,0.017,0.020
test/1.bin,0.154,0.508,4.853,16.475,0.014,0.018
test/1.bin,0.129,0.429,5.183,17.563,0.011,0.015
test/1.bin,11.400,23.093,5.925,24.480,0.215,0.192
test/1.bin,10.251,20.854,5.975,26.256,0.206,0.174
test/1.bin,9.258,18.905,6.083,27.300,0.205,0.160
test/1.bin,8.320,17.107,7.133,30.332,0.197,0.147
test/1.bin,7.448,15.476,6.863,32.017,0.193,0.139
test/1.bin,6.551,14.016,6.777,32.943,0.185,0.129
test/1.bin,5.799,12.619,7.011,35.781,0.179,0.123
test/1.bin,5.099,11.400,6.293,34.666,0.170,0.115
test/1.bin,4.464,10.256,5.843,36.784,0.161,0.110
test/1.bin,3.922,9.206,6.875,42.516,0.154,0.102
test/1.bin,3.389,8.231,6.775,42.599,0.138,0.093
test/1.bin,3.043,7.321,7.921,47.711,0.123,0.086
test/1.bin,2.607,6.529,8.372,53.214,0.111,0.078
test/1.bin,2.252,5.804,7.947,49.200,0.101,0.073
test/1.bin,1.934,5.147,7.751,55.057,0.085,0.063
test/1.bin,1.680,4.541,7.730,54.449,0.074,0.058
test/1.bin,1.431,3.995,8.656,60.441,0.066,0.051
test/1.bin,1.224,3.505,8.364,58.521,0.057,0.045
test/1.bin,1.041,3.066,9.570,61.612,0.052,0.040
test/1.bin,0.883,2.672,12.331,75.133,0.044,0.035
test/1.bin,0.753,2.336,12.258,76.888,0.039,0.033
test/1.bin,0.649,2.031,11.508,76.400,0.035,0.030
test/1.bin,0.557,1.759,12.794,75.802,0.031,0.028
test/1.bin,0.475,1.530,11.954,81.565,0.027,0.024
test/1.bin,0.410,1.323,11.981,75.657,0.024,0.022
test/1.bin,0.347,1.150,12.389,68.345,0.021,0.020
test/1.bin,0.301,1.005,12.093,77.429,0.017,0.017
test/1.bin,0.252,0.875,11.684,71.393,0.016,0.016
test/1.bin,0.213,0.753,10.827,60.988,0.013,0.015
test/1.bin,0.179,0.650,11.757,76.950,0.011,0.012
test/1.bin,0.153,0.570,11.709,79.540,0.009,0.011
test/1.bin,0.125,0.497,10.341,67.675,0.008,0.011
test/1.bin,0.106,0.431,13.467,69.304,0.007,0.010
test/1.bin,10.629,24.198,4.380,30.099,0.198,0.193
test/1.bin,9.444,21.877,4.271,30.859,0.193,0.174
test/1.bin,8.479,19.824,4.329,31.541,0.189,0.157
test/1.bin,7.579,17.857,4.489,32.962,0.180,0.146
test/1.bin,6.717,16.110,4.450,34.614,0.180,0.141
test/1.bin,5.882,14.523,4.343,35.869,0.174,0.133
test/1.bin,5.177,13.033,4.615,37.455,0.170,0.129
test/1.bin,4.498,11.731,4.297,38.664,0.163,0.125
test/1.bin,3.920,10.518,5.066,39.411,0.154,0.120
test/1.bin,3.423,9.356,4.601,41.430,0.148,0.119
test/1.bin,2.952,8.413,4.557,40.693,0.134,0.115
test/1.bin,2.648,7.434,4.715,42.465,0.122,0.111
test/1.bin,2.256,6.610,5.210,43.307,0.110,0.105
test/1.bin,1.944,5.877,5.373,43.330,0.100,0.099
test/1.bin,1.658,5.253,5.013,43.419,0.089,0.090
test/1.bin,1.449,4.612,4.905,44.507,0.078,0.083
test/1.bin,1.222,4.067,5.298,46.819,0.069,0.075
test/1.bin,1.046,3.601,4.919,45.625,0.061,0.067
test/1.bin,0.886,3.188,4.640,46.747,0.054,0.061
test/1.bin,0.758,2.749,6.592,52.628,0.048,0.054
test/1.bin,0.650,2.449,5.035,50.718,0.043,0.048
test/1.bin,0.554,2.126,4.673,52.022,0.038,0.045
test/1.bin,0.476,1.861,5.862,52.831,0.034,0.040
test/1.bin,0.408,1.619,6.316,55.274,0.029,0.036
test/1.bin,0.357,1.424,5.238,51.946,0.026,0.033
test/1.bin,0.298,1.246,5.269,52.083,0.023,0.030
test/1.bin,0.262,1.093,4.935,52.020,0.019,0.028
test/1.bin,0.223,0.964,6.230,53.741,0.016,0.025
test/1.bin,0.189,0.854,4.738,52.748,0.014,0.022
test/1.bin,0.163,0.746,4.635,52.559,0.012,0.019
test/1.bin,0.136,0.657,4.944,51.029,0.010,0.017
test/1.bin,0.117,0.572,5.723,52.343,0.009,0.016
test/1.bin,0.098,0.499,6.250,54.918,0.007,0.014
test/1.bin,11.577,24.833,4.309,12.434,0.220,0.186
test/1.bin,10.350,22.449,4.402,12.707,0.214,0.163
test/1.bin,9.269,20.304,4.465,12.830,0.214,0.148
test/1.bin,8.326,18.311,4.506,13.212,0.204,0.137
test/1.bin,7.361,16.533,4.673,13.449,0.197,0.123
test/1.bin,6.474,14.885,4.700,13.857,0.194,0.121
test/1.bin,5.701,13.310,4.541,13.871,0.188,0.116
test/1.bin,5.003,11.915,4.757,14.349,0.179,0.113
test/1.bin,4.359,10.698,4.596,14.585,0.171,0.109
test/1.bin,3.820,9.532,5.057,15.112,0.164,0.109
test/1.bin,3.307,8.494,5.152,15.378,0.149,0.103
test/1.bin,2.967,7.484,5.122,15.034,0.135,0.102
test/1.bin,2.544,6.657,5.243,15.963,0.122,0.097
test/1.bin,2.196,5.886,5.130,15.713,0.109,0.093
test/1.bin,1.877,5.223,5.608,16.462,0.096,0.085
test/1.bin,1.624,4.603,6.263,17.287,0.083,0.077
test/1.bin,1.377,4.046,6.344,17.988,0.073,0.072
test/1.bin,1.175,3.558,6.521,18.322,0.064,0.064
test/1.bin,0.995,3.120,7.600,21.121,0.057,0.058
test/1.bin,0.843,2.742,7.246,20.467,0.049,0.052
test/1.bin,0.718,2.399,8.017,21.666,0.043,0.046
test/1.bin,0.614,2.103,7.330,20.254,0.039,0.042
test/1.bin,0.527,1.839,9.006,23.132,0.034,0.038
test/1.bin,0.454,1.613,8.362,21.379,0.030,0.033
test/1.bin,0.390,1.408,7.639,20.687,0.027,0.031
test/1.bin,0.335,1.245,7.965,20.702,0.023,0.027
test/1.bin,0.287,1.083,7.819,20.973,0.020,0.025
test/1.bin,0.244,0.956,8.553,21.445,0.017,0.022
test/1.bin,0.208,0.840,8.021,22.036,0.014,0.020
test/1.bin,0.177,0.734,7.405,21.052,0.012,0.018
test/1.bin,0.147,0.633,8.239,21.325,0.010,0.015
test/1.bin,0.125,0.553,7.826,21.998,0.008,0.013
test/1.bin,0.108,0.484,7.758,21.444,0.007,0.012
test/1.bin,9.314,20.441,5.526,16.765,0.163,0.201
test/1.bin,8.294,18.489,5.442,16.734,0.156,0.181
test/1.bin,7.434,16.692,5.267,16.837,0.156,0.170
test/1.bin,6.604,15.025,5.201,17.084,0.149,0.159
test/1.bin,5.830,13.508,5.542,17.933,0.149,0.155
test/1.bin,5.132,12.140,5.636,18.585,0.143,0.146
test/1.bin,4.503,10.893,5.516,19.121,0.141,0.141
test/1.bin,3.937,9.745,5.509,19.738,0.136,0.135
test/1.bin,3.418,8.700,5.493,20.484,0.130,0.131
test/1.bin,2.999,7.744,5.493,20.819,0.123,0.125
test/1.bin,2.582,6.905,5.565,21.192,0.116,0.118
test/1.bin,2.292,6.115,5.732,21.510,0.105,0.115
test/1.bin,1.955,5.437,5.443,21.452,0.097,0.109
test/1.bin,1.693,4.846,5.471,21.892,0.091,0.103
test/1.bin,1.457,4.293,5.673,22.015,0.081,0.093
test/1.bin,1.259,3.790,5.725,22.705,0.071,0.085
test/1.bin,1.076,3.364,6.228,22.938,0.063,0.077
test/1.bin,0.924,2.966,6.416,23.242,0.056,0.069
test/1.bin,0.788,2.619,7.661,24.923,0.050,0.062
test/1.bin,0.673,2.311,7.916,25.765,0.044,0.056
test/1.bin,0.575,2.032,8.276,26.310,0.040,0.051
test/1.bin,0.490,1.791,7.772,25.088,0.035,0.046
test/1.bin,0.422,1.576,8.463,25.912,0.032,0.041
test/1.bin,0.365,1.380,7.840,25.195,0.028,0.036
test/1.bin,0.314,1.212,7.802,26.638,0.024,0.034
test/1.bin,0.270,1.080,7.963,26.352,0.021,0.029
test/1.bin,0.229,0.943,7.181,26.039,0.019,0.027
test/1.bin,0.195,0.828,7.380,26.854,0.016,0.024
test/1.bin,0.168,0.727,7.861,25.756,0.014,0.021
test/1.bin,0.143,0.632,7.844,27.047,0.012,0.019
test/1.bin,0.121,0.555,7.838,27.492,0.010,0.016
test/1.bin,0.102,0.485,7.924,28.188,0.009,0.015
test/1.bin,0.086,0.423,7.480,28.176,0.007,0.014
test/1.bin,9.214,16.285,7.173,14.552,0.148,0.111
test/1.bin,8.188,14.731,7.211,15.109,0.141,0.105
test/1.bin,7.332,13.349,7.543,15.763,0.139,0.103
test/1.bin,6.524,12.068,7.716,16.067,0.134,0.098
test/1.bin,5.796,10.930,8.713,17.844,0.131,0.096
test/1.bin,5.099,9.872,9.027,18.075,0.125,0.091
test/1.bin,4.447,8.871,8.858,18.686,0.122,0.091
test/1.bin,3.901,7.958,9.371,20.228,0.117,0.087
test/1.bin,3.398,7.141,9.410,21.085,0.112,0.084
test/1.bin,2.977,6.365,9.819,22.193,0.105,0.080
test/1.bin,2.571,5.686,9.371,22.970,0.098,0.076
test/1.bin,2.270,5.031,9.459,23.254,0.088,0.072
test/1.bin,1.960,4.487,9.486,24.716,0.080,0.067
test/1.bin,1.698,3.987,9.549,25.630,0.072,0.061
test/1.bin,1.446,3.550,9.367,26.321,0.063,0.056
test/1.bin,1.263,3.131,9.302,27.419,0.055,0.050
test/1.bin,1.065,2.785,9.285,28.670,0.050,0.046
test/1.bin,0.912,2.456,9.657,28.989,0.045,0.039
test/1.bin,0.781,2.164,9.423,32.136,0.041,0.036
test/1.bin,0.661,1.911,9.865,32.944,0.037,0.034
test/1.bin,0.559,1.680,11.921,36.434,0.033,0.032
test/1.bin,0.475,1.480,11.738,37.656,0.029,0.030
test/1.bin,0.409,1.296,12.758,40.401,0.026,0.029
test/1.bin,0.333,1.146,12.451,40.003,0.023,0.027
test/1.bin,0.289,1.009,12.151,40.343,0.021,0.025
test/1.bin,0.240,0.879,11.070,37.274,0.017,0.021
test/1.bin,0.204,0.772,11.436,38.334,0.015,0.018
test/1.bin,0.172,0.679,10.526,36.873,0.013,0.017
test/1.bin,0.146,0.590,11.035,34.744,0.011,0.015
test/1.bin,0.120,0.515,11.632,37.678,0.010,0.014
test/1.bin,0.099,0.451,11.231,38.224,0.008,0.012
test/1.bin,0.085,0.396,11.059,39.226,0.007,0.011
test/1.bin,0.070,0.345,12.162,39.068,0.006,0.010
test/1.bin,13.757,26.284,4.470,8.963,0.265,0.194
test/1.bin,12.410,23.766,4.347,9.010,0.255,0.172
test/1.bin,11.246,21.450,4.411,9.143,0.253,0.150
test/1.bin,10.161,19.365,4.333,9.193,0.241,0.137
test/1.bin,9.100,17.414,4.453,9.275,0.237,0.126
test/1.bin,8.048,15.692,4.515,9.380,0.229,0.119
test/1.bin,7.143,14.020,4.537,9.442,0.221,0.112
test/1.bin,6.292,12.514,4.660,9.644,0.209,0.105
test/1.bin,5.526,11.182,4.693,9.691,0.202,0.100
test/1.bin,4.885,9.972,4.539,9.593,0.191,0.100
test/1.bin,4.249,8.858,4.403,9.696,0.170,0.094
test/1.bin,3.816,7.805,4.721,9.778,0.155,0.094
test/1.bin,3.255,6.958,4.670,9.961,0.141,0.086
test/1.bin,2.825,6.161,4.558,10.008,0.125,0.085
test/1.bin,2.423,5.464,4.946,10.299,0.108,0.076
test/1.bin,2.102,4.793,5.049,10.529,0.096,0.069
test/1.bin,1.783,4.221,5.200,10.856,0.084,0.062
test/1.bin,1.510,3.713,5.807,11.571,0.074,0.056
test/1.bin,1.281,3.247,5.990,12.256,0.064,0.049
test/1.bin,1.085,2.835,6.610,12.795,0.057,0.044
test/1.bin,0.919,2.458,7.120,14.362,0.051,0.039
test/1.bin,0.783,2.144,7.111,13.394,0.046,0.035
test/1.bin,0.666,1.861,7.380,13.636,0.041,0.032
test/1.bin,0.569,1.624,7.773,14.580,0.037,0.029
test/1.bin,0.490,1.416,7.751,14.104,0.033,0.026
test/1.bin,0.419,1.223,7.608,13.548,0.028,0.023
test/1.bin,0.360,1.060,7.244,13.448,0.024,0.022
test/1.bin,0.300,0.926,7.560,13.632,0.021,0.020
test/1.bin,0.255,0.805,7.503,14.349,0.017,0.018
test/1.bin,0.217,0.707,7.225,13.996,0.015,0.017
test/1.bin,0.186,0.607,7.694,14.503,0.012,0.015
test/1.bin,0.151,0.525,8.125,15.205,0.010,0.014
test/1.bin,0.129,0.463,8.241,16.250,0.009,0.012
test/1.bin,22.821,17.674,4.288,10.183,0.435,0.264
test/1.bin,20.556,15.813,4.321,10.287,0.427,0.234
test/1.bin,18.570,14.130,4.325,10.693,0.419,0.209
test/1.bin,16.701,12.587,4.425,10.848,0.409,0.190
test/1.bin,14.897,11.279,4.404,11.111,0.399,0.175
test/1.bin,13.149,10.111,4.323,11.539,0.392,0.164
test/1.bin,11.634,9.006,4.596,11.971,0.379,0.156
test/1.bin,10.174,8.025,4.464,12.205,0.362,0.149
test/1.bin,8.904,7.101,4.502,12.821,0.347,0.141
test/1.bin,7.836,6.242,4.604,13.122,0.328,0.138
test/1.bin,6.751,5.523,5.328,14.221,0.300,0.131
test/1.bin,6.040,4.787,5.049,14.594,0.265,0.129
test/1.bin,5.112,4.229,5.038,14.897,0.239,0.120
test/1.bin,4.425,3.710,5.487,15.718,0.213,0.117
test/1.bin,3.749,3.249,5.314,16.278,0.184,0.109
test/1.bin,3.227,2.832,6.362,19.423,0.158,0.101
test/1.bin,2.724,2.465,6.541,20.531,0.136,0.092
test/1.bin,2.285,2.157,6.224,21.768,0.120,0.080
test/1.bin,1.928,1.879,6.597,23.189,0.103,0.073
test/1.bin,1.597,1.636,9.810,31.755,0.092,0.068
test/1.bin,1.336,1.419,11.674,42.249,0.082,0.060
test/1.bin,1.118,1.229,9.128,33.056,0.072,0.054
test/1.bin,0.942,1.064,11.320,45.481,0.064,0.049
test/1.bin,0.793,0.935,14.667,60.601,0.056,0.043
test/1.bin,0.675,0.810,7.379,27.134,0.049,0.040
test/1.bin,0.561,0.703,7.803,30.421,0.043,0.034
test/1.bin,0.471,0.615,7.572,28.942,0.037,0.030
test/1.bin,0.392,0.528,7.159,27.355,0.031,0.028
test/1.bin,0.330,0.460,10.031,38.078,0.027,0.025
test/1.bin,0.271,0.406,6.608,30.589,0.022,0.023
test/1.bin,0.223,0.354,7.840,33.627,0.019,0.020
test/1.bin,0.180,0.302,8.730,35.137,0.015,0.019
test/1.bin,0.148,0.262,10.426,41.214,0.012,0.016
test/1.bin,22.976,22.924,3.434,7.209,0.460,0.243
test/1.bin,20.688,20.592,3.279,7.212,0.451,0.205
test/1.bin,18.551,18.398,3.129,7.075,0.447,0.172
test/1.bin,16.657,16.394,3.080,7.201,0.432,0.153
test/1.bin,14.792,14.590,2.964,7.368,0.421,0.142
test/1.bin,13.031,13.034,2.906,7.195,0.409,0.137
test/1.bin,11.485,11.584,2.844,7.317,0.395,0.137
test/1.bin,10.033,10.268,2.738,7.349,0.378,0.130
test/1.bin,8.760,9.096,2.584,7.403,0.362,0.126
test/1.bin,7.678,8.038,2.554,7.402,0.346,0.129
test/1.bin,6.560,7.101,2.526,7.494,0.315,0.126
test/1.bin,5.821,6.211,2.447,7.334,0.281,0.126
test/1.bin,4.925,5.513,2.449,7.699,0.254,0.122
test/1.bin,4.215,4.834,2.325,7.489,0.227,0.116
test/1.bin,3.561,4.274,2.287,7.425,0.198,0.107
test/1.bin,3.031,3.749,2.195,7.423,0.170,0.098
test/1.bin,2.522,3.288,2.260,7.687,0.149,0.090
test/1.bin,2.094,2.856,2.272,7.610,0.128,0.082
test/1.bin,1.749,2.471,2.240,7.839,0.110,0.072
test/1.bin,1.444,2.149,2.582,8.645,0.096,0.063
test/1.bin,1.192,1.851,2.769,10.386,0.084,0.057
test/1.bin,0.984,1.596,2.434,8.353,0.075,0.051
test/1.bin,0.817,1.355,2.599,9.162,0.065,0.044
test/1.bin,0.676,1.168,2.678,9.721,0.057,0.039
test/1.bin,0.570,1.011,2.661,9.273,0.049,0.034
test/1.bin,0.469,0.862,2.611,9.258,0.042,0.030
test/1.bin,0.390,0.738,2.666,9.752,0.037,0.026
test/1.bin,0.328,0.646,2.581,9.060,0.030,0.023
test/1.bin,0.269,0.546,2.601,9.612,0.026,0.021
test/1.bin,0.222,0.466,2.593,9.641,0.022,0.019
test/1.bin,0.190,0.410,2.512,11.844,0.017,0.016
test/1.bin,0.149,0.345,2.801,14.728,0.015,0.015
test/1.bin,0.121,0.305,2.994,13.968,0.012,0.014
test/1.bin,25.488,21.416,3.632,11.229,0.483,0.241
test/1.bin,22.991,19.201,3.687,11.292,0.474,0.213
test/1.bin,20.740,17.145,3.550,11.298,0.465,0.187
test/1.bin,18.671,15.300,3.596,11.586,0.458,0.172
test/1.bin,16.654,13.682,3.628,11.482,0.448,0.157
test/1.bin,14.693,12.199,3.665,11.805,0.435,0.152
test/1.bin,12.999,10.845,3.776,12.106,0.420,0.145
